Game Name;Release Name;Package Name;Version Code;Last Updated;Size (MB);Downloads;Rating;Rating Count
The Dawn of Art;The Dawn of Art v9+0.97 -VRP v76;com.Novelab.TheDawnOfArtMobile;9;2025-06-11 22:09 UTC;983;22.02;0;0
The Doctor's Room;The Doctor's Room v55+1.1.0 -VRP;com.DylanVanBeek.TheDoctorsRoom;55;2025-12-29 15:41 UTC;300;39.44;0;0
The Doors;The Doors v7+0.1 -VRP v76;com.Sokak.TheDoors;7;2025-06-11 22:09 UTC;1024;54.36;0;0
The Eva Experience - VR Exhibit;The Eva Experience - VR Exhibit v15+2.5 -VRP v76;com.AscentXR.EvaVR;15;2025-06-11 22:09 UTC;1357;12.97;0;0
The Exit 8 VR;The Exit 8 VR v59+1.0 -VRP v76;com.MyDearest.Exit8;59;2025-06-11 22:09 UTC;881;86.19;0;0
The Exorcist- Legion VR;The Exorcist- Legion VR v4066+4.66 -VRP;com.wolfandwood.exorcistlegionvr;4066;2025-10-17 09:45 UTC;2407;86.50;0;0
The Extraction;The Extraction v4+1.2 -VRP v76;com.TwoCrowStudios.TheExtraction;4;2025-06-11 22:09 UTC;728;55.08;0;0
The Fight;The Fight v18+1.29 -VRP v76;com.adamstanulewicz.TheFight;18;2025-06-11 22:09 UTC;420;69.68;0;0
The Foglands;The Foglands v24950+1.0.7 -VRP v76;com.welltold.mimic;24950;2025-06-11 22:09 UTC;4782;56.87;0;0
The Fractured Room;The Fractured Room v128+1.2.8 -VRP;com.inceptiongames.thefracturedroom;128;2026-01-12 10:59 UTC;642;47.81;0;0
The Great Escape- Dragons Dungeon;The Great Escape- Dragons Dungeon v1304+0.9 -VRP v76;com.Nelsoft.TheGreatEscape;1304;2025-06-11 22:09 UTC;352;10.31;0;0
The Guy VR Deluxe;The Guy VR Deluxe v8+1.0.1 -VRP;com.chubbypixel.theguyvrdeluxe;8;2025-09-09 09:10 UTC;1236;61.77;0;0
The Haunted APK;The Haunted APK v23+0.008.55 -VRP v76;com.TabGames.HauntedAPK;23;2025-06-11 22:09 UTC;264;10.54;0;0
The Haunted Ride - A VR Horror Series;The Haunted Ride - A VR Horror Series v31+.4 -VRP v76;com.NetzerlandStudios.HauntedRide;31;2025-06-11 22:09 UTC;13596;49.11;0;0
The Heist VR;The Heist VR v18+1.8 -VRP v76;com.KopelProductions.TheHeistVR;18;2025-06-11 22:09 UTC;352;07.68;0;0
The Hole Never Ends;The Hole Never Ends v21+0.0.21 -VRP;com.Smartmelon.Horrorcave.Meta;21;2026-02-15 23:38 UTC;1098;86.34;0;0
The House of Da Vinci VR;The House of Da Vinci VR v837+0.8.37 -VRP v76;com.BlueBrainGames.TheHouseofDaVinciVR;837;2025-06-11 22:09 UTC;4759;83.11;0;0
The Island Odyssey! Hi Spec;The Island Odyssey! Hi Spec v1207+1.2.0.7 -VRP v76;com.VRGameStudio.TheIsland;1207;2025-06-11 22:09 UTC;68;16.96;0;0
THE KNIGHT OF QUEEN;THE KNIGHT OF QUEEN v10260+1.2.6 -VRP v76;com.VR_RPG_INC.THE_KNIGHT_OF_QUEEN_QUEST;10260;2025-06-11 22:09 UTC;206;36.74;0;0
The Ladder;The Ladder v5+Release -VRP;com.GenderGames.Ladder;5;2026-01-01 16:15 UTC;1103;21.76;0;0
The Last Clockwinder;The Last Clockwinder v1947918121+1.29 -VRP v76;com.asg.clockworkdev;1947918121;2025-06-11 22:09 UTC;1509;76.23;0;0
The Last Galaxy;The Last Galaxy v14+0.9 -VRP;com.TwoSync.TheLastGalaxy;14;2025-12-31 14:00 UTC;0;36.59;0;0
The Last Galaxy (MR-Fix);The Last Galaxy (MR-Fix) v14+0.9 -VRP;com.mrf.TwoSync.TheLastGalaxy;14;2025-12-31 13:59 UTC;686;40.13;0;0
The Last Place;The Last Place v2+0.2 -VRP v76;br.com.mashimobi.thelastplace;2;2025-06-11 22:09 UTC;185;15.48;0;0
The Last Worker;The Last Worker v10000008+1.0.8 -VRP v76;com.wolfandwood.lastworker;10000008;2025-06-11 22:09 UTC;3298;18.22;0;0
The Legend of Zelda;The Legend of Zelda v1+1 -VRP v76;com.OwlstudioGame.ZeldaVR;1;2025-06-11 22:09 UTC;135;91.14;0;0
The Light Brigade;The Light Brigade v718+718 -VRP;com.FunktronicLabs.TheLightBrigade;718;2025-12-17 21:40 UTC;2501;85.39;0;0
The Line;The Line v57+57 -VRP v76;io.arvore.theline;57;2025-06-11 22:09 UTC;363;47.85;0;0
The Link;The Link v4+5 -VRP v76;com.MoonShineGames.TheLink;4;2025-06-11 22:09 UTC;1401;19.67;0;0
The Living Remain;The Living Remain v149+16.1.3 -VRP;com.fivefingerstudios.thelivingremain;149;2025-09-07 15:53 UTC;4068;65.99;0;0
THE LOCK;THE LOCK v15+1.23 -VRP v76;com.Skycamp.TheLock;15;2025-06-11 22:09 UTC;796;09.36;0;0
The Lost Angel;The Lost Angel v2+0.2 -VRP v76;com.flyerbirds.thelostangelvrn;2;2025-06-11 22:09 UTC;161;24.57;0;0
The Master Club;The Master Club v2049+2.33 -VRP v76;com.DefaultCompany.TheMasterClub;2049;2025-06-11 22:09 UTC;458;11.18;0;0
The Mighty II;The Mighty II v11+0.5.7.1 -VRP v76;com.VR5.puny;11;2025-06-11 22:09 UTC;1284;25.90;0;0
The Mixologist;The Mixologist v29+1.0.6 -VRP v76;com.flathillgames.themixologist;29;2025-06-11 22:09 UTC;993;43.17;0;0
The Monkey King- Flying Dojo;The Monkey King- Flying Dojo v6+0.6 -VRP v76;com.CrystalApps.WukongDojo;6;2025-06-11 22:09 UTC;261;39.33;0;0
The New Salsa Academy;The New Salsa Academy v251+0.1.65 -VRP v76;com.dancerealityapp.DanceXR;251;2025-06-11 22:09 UTC;2168;53.98;0;0
The Passengers;The Passengers v2+0.1 -VRP v76;com.Dpt.ThePassengers;2;2025-06-11 22:09 UTC;3519;13.16;0;0
The Phoenix Gene;The Phoenix Gene v1175+1.4 -VRP;com.heromation.ThePhoenixGene;1175;2026-01-07 20:57 UTC;3170;33.78;0;0
The Pirate Queen with Lucy Liu;The Pirate Queen with Lucy Liu v880+1.2.393 (Voltorb) -VRP v76;com.singerinteractive.pq;880;2025-06-11 22:09 UTC;1269;32.56;0;0
The Pirate- Republic of Nassau;The Pirate- Republic of Nassau v1011+1.0.1.1 -VRP;com.HomeNetGames.PiratesVR;1011;2026-03-11 08:20 UTC;1195;94.07;0;0
The Premium Cube;The Premium Cube v1+0.2 -VRP v76;com.LostError.ThePremiumCube;1;2025-06-11 22:09 UTC;59;16.28;0;0
The Purge Day;The Purge Day v90+1.0 -VRP v76;com.RedLimbStudio.ThePurageDay;90;2025-06-11 22:09 UTC;205;41.27;0;0
The Retrieval;The Retrieval v4+1.2 -VRP v76;com.TwoCrowStudios.TheExtraction;4;2025-06-11 22:09 UTC;726;55.08;0;0
The Room VR- A Dark Matter;The Room VR- A Dark Matter v5011+1.02 -VRP v76;com.FireproofStudios.TheRoomVR;5011;2025-06-11 22:09 UTC;2239;87.14;0;0
The Secret Garden;The Secret Garden v4+1.4 -VRP;jp.hellyeah.secretgarden;4;2026-02-16 11:13 UTC;412;82.54;0;0
The Secret of Retropolis;The Secret of Retropolis v26+0.87 -VRP v76;com.PeanutButton.Retropolis;26;2025-06-11 22:09 UTC;769;64.59;0;0
The Secret of Retropolis 2- Never Say Goodbye;The Secret of Retropolis 2- Never Say Goodbye v38+0.731 -VRP;com.PeanutButton.Retropolis2nsg;38;2026-01-16 20:50 UTC;4633;61.96;0;0
The secret pyramid;The secret pyramid v12+1.1.1 -VRP v76;com.Linkup.TheSecretPyramid;12;2025-06-11 22:09 UTC;2133;39.79;0;0
The Signifier;The Signifier v85+1.0.42.13 -VRP v76;com.Playmestudio.thesignifier;85;2025-06-11 22:09 UTC;6228;36.10;0;0
The Smurfs - Flower Defense;The Smurfs - Flower Defense v70+0.6.65 -VRP;com.Microids.SmurfsFlowerDefense;70;2026-01-16 22:33 UTC;809;74.59;0;0
the spatial app;the spatial app v178+1.5.7 -VRP;com.metaayuda.bndk.realityOS;178;2025-12-27 20:38 UTC;92;58.88;0;0
the spatial app;the spatial app v280+1.9.8 -VRP;com.gbls.bndk.realityOS;280;2025-12-28 12:10 UTC;313;83.72;0;0
The Tale of Onogoro;The Tale of Onogoro v401+1.1.0248 -VRP;jp.co.amata.nvr;401;2026-03-13 13:51 UTC;8600;75.62;0;0
The Talent Stealer;The Talent Stealer v15+15 -VRP v76;com.RealMoonlightStudios.TheTalentStealerChap1;15;2025-06-11 22:09 UTC;10615;52.80;0;0
The Thrill of the Fight;The Thrill of the Fight v251113000+251113.0 -VRP;com.fyian.TheThrillOfTheFight;251113000;2025-11-20 20:54 UTC;921;96.42;0;0
The Thrill of the Fight 2;The Thrill of the Fight 2 v8549961+1.3.2.854996 -VRP;com.HalfbrickStudios.TheThrilloftheFight2;8549961;2026-03-16 09:52 UTC;1807;95.21;0;0
The Turn;The Turn v7+0.92 -VRP v76;com.RaptorsGames.TheTurn;7;2025-06-11 22:09 UTC;928;25.45;0;0
The Twilight Zone;The Twilight Zone v4647+4647 -VRP;com.funtrain.twilightzone;4647;2025-10-29 22:49 UTC;2608;46.52;0;0
The Under Presents;The Under Presents v558+1.558 -VRP;com.TenderClaws.TheUnderPresents.Quest;558;2026-03-13 13:53 UTC;3313;73.15;0;0
The Vacant;The Vacant v19+20 -VRP v76;com.DefaultCompany.TheVacant;19;2025-06-11 22:09 UTC;241;22.71;0;0
The Violet Flame Experience;The Violet Flame Experience v83+3.0.81 -VRP;com.FIConsultancy.VioletFlameExperience;83;2025-12-17 21:41 UTC;827;24.50;0;0
The Walking Dead- Saints & Sinners;The Walking Dead- Saints & Sinners v40035500+400355 -VRP v76;com.SDI.TWD;40035500;2025-06-11 22:09 UTC;7932;98.29;0;0
The Walking Dead- Saints & Sinners - Chapter 2- Retribution;The Walking Dead- Saints & Sinners - Chapter 2- Retribution v32342700+2023.04.17 -VRP v76;com.SDI.TWDCH2;32342700;2025-06-11 22:09 UTC;13360;93.31;0;0
The Wire Loop Game VR;The Wire Loop Game VR v2+1.01 -VRP v76;com.mobilefusion.thewireloopgamevr;2;2025-06-11 22:09 UTC;356;21.34;0;0
The Wizards;The Wizards v14+1.11 -VRP v76;com.CarbonStudio.TheWizards;14;2025-06-11 22:09 UTC;3603;55.50;0;0
The Wizards - Dark Times- Brotherhood;The Wizards - Dark Times- Brotherhood v12432+1.30 -VRP v76;com.CarbonStudio.DarkTimes;12432;2025-06-11 22:09 UTC;15495;78.05;0;0
The World of Hugo Simberg;The World of Hugo Simberg v23+0.1.3 -VRP v76;com.FinnishNationalGallery.WorldOfHugoSimberg;23;2025-06-11 22:09 UTC;500;13.31;0;0
Theme Park;Theme Park v6620+2.0 -VRP v76;com.MetaverseAdventures.IntotheMetaverse.Pilot;6620;2025-06-11 22:09 UTC;10835;54.01;0;0
Theremin;Theremin v66+1.0.2 -VRP;city.cyberfunk.theremin;66;2025-11-25 11:04 UTC;89;32.98;0;0
They Suspect Nothing;They Suspect Nothing v114+1.1 -VRP;com.coatsink.theysuspectnothing;114;2026-03-13 13:53 UTC;507;78.89;0;0
Thief Simulator VR- Greenview Street;Thief Simulator VR- Greenview Street v277+1.1.7.3 -VRP v76 R2;com.rrrgames.ThiefSimVRQuest;277;2025-06-23 13:23 UTC;4741;95.74;0;0
Thief VR Legacy of Shadow;Thief VR Legacy of Shadow v33165+25.11.25 -VRP;com.mazetheory.thief;33165;2025-12-05 17:27 UTC;8388;77.90;0;0
Thief VR- Legacy of Shadow;Thief VR- Legacy of Shadow v33893+26.01.27 -VRP;com.mazetheory.thief;33893;2026-01-31 11:45 UTC;8534;92.35;0;0
Third Dimension Fitness;Third Dimension Fitness v22+22 -VRP v76;com.ParthArora.ElectrifyXR;22;2025-06-11 22:09 UTC;1052;52.49;0;0
THRASHER;THRASHER v58+1.0.7 -VRP v76;com.puddle.thrasher_release;58;2025-06-11 22:09 UTC;815;38.38;0;0
Throw Anything;Throw Anything v7+1.0 -VRP v76;com.VisualLight.ThrowAnything_Quest;7;2025-06-11 22:09 UTC;615;34.65;0;0
Throwing Punches;Throwing Punches v162+1.14.0 -VRP v76;com.KrzysztofWrona.ThrowingPunches;162;2025-06-11 22:09 UTC;849;03.12;0;0
Thrust Hunter;Thrust Hunter v10+2.0 -VRP;com.fifthscape.thrusthunter;10;2026-02-16 20:23 UTC;755;87.07;0;0
Thumper;Thumper v25+1.00 -VRP v76;com.Drool.Thumper.quest;25;2025-06-11 22:09 UTC;290;68.62;0;0
Thunder Gladiator - Sword Fighting Game;Thunder Gladiator - Sword Fighting Game v7+1.0.6 -VRP v76;com.thunder.gladiator.fighting.game;7;2025-06-11 22:09 UTC;562;53.29;0;0
Tic Tac Toe VR;Tic Tac Toe VR v7+1.3 -VRP v76;com.BiggsGames.TicTacToeVR;7;2025-06-11 22:09 UTC;99;11.03;0;0
TIER ONE- DIRECT ACTION;TIER ONE- DIRECT ACTION v184+0.1.1 -VRP;com.Niorun.TierOne;184;2025-12-17 21:40 UTC;2645;49.49;0;0
Tiger Blade;Tiger Blade v100131605+01.001.316 -VRP v76;com.bigsugar.tigerblade;100131605;2025-06-11 22:09 UTC;2712;71.36;0;0
Till Tomorrow;Till Tomorrow v104+0.9.2.3 -VRP v76;com.fairview.tilltomorrow;104;2025-08-14 19:16 UTC;423;18.98;0;0
Tilt Brush;Tilt Brush v141+23.2-28f36f08b -VRP;com.google.tiltbrush;141;2026-03-13 13:53 UTC;129;79.46;0;0
Timberman VR;Timberman VR v17+1.0 -VRP;com.GameFormatic.TimbermanVR;17;2025-12-17 21:41 UTC;392;37.85;0;0
Time Guardian VR;Time Guardian VR v58+0.1.0.55 -VRP;com.CWG.TimeGuardianVR;58;2026-01-25 12:00 UTC;777;18.90;0;0
Time Stall;Time Stall v631960+1.0 -VRP v76;com.forcefieldxr.timestall;631960;2025-06-13 22:09 UTC;1760;52.76;0;0
Time Titans VR;Time Titans VR v69+1.1 -VRP v76;com.Phocore.TimeTitans;69;2025-06-11 22:09 UTC;166;08.67;0;0
Timo Boll VR Table Tennis;Timo Boll VR Table Tennis v70+1.07 -VRP v76;com.LLTechnology.TimoBollVRTableTennis;70;2025-06-21 20:27 UTC;606;60.52;0;0
Tiny Archers;Tiny Archers v102607367+1.0.26.07367 -VRP;com.OsOs.TinyArchers;102607367;2025-10-24 11:03 UTC;458;65.96;0;0
Tiny Home;Tiny Home v10+1.0 -VRP v76;com.tinyhomestudios.tinyhome;10;2025-06-11 22:09 UTC;232;05.63;0;0
Titan Isles;Titan Isles v342+1.6.22 -VRP;com.PsytecGames.TitanIsles;342;2026-02-11 11:54 UTC;11141;79.65;0;0
Titanic VR;Titanic VR v156+1.04.01 -VRP;com.ivre.titanicvr;156;2025-12-17 21:41 UTC;5705;79.35;0;0
Titanic- A Space Between;Titanic- A Space Between v107+0.2 -VRP v76;com.GlobissInteractiveLLC.TitanicSpaceBetween;107;2025-06-11 22:09 UTC;3317;66.87;0;0
Titans Clinic;Titans Clinic v45+2.1.2 -VRP v76;studio.NewFolderGames.TitansClinic;45;2025-06-11 22:09 UTC;656;90.99;0;0
Titans of Space PLUS;Titans of Space PLUS v86+1.1.86 -VRP v76;com.drashvr.titansofspacevr6dof;86;2025-06-11 22:09 UTC;518;61.70;0;0
TitanZero;TitanZero v83+0.0 -VRP v76;com.MaochiGames.TitanZero;83;2025-06-13 22:09 UTC;662;13.69;0;0
TO THE TOP;TO THE TOP v20+0.20 -VRP v76;com.electrichatgames.tothetop_al;20;2025-06-15 21:29 UTC;1784;54.89;0;0
Toe To Toe Party Games;Toe To Toe Party Games v309+1.309  -VRP v76;hu.phonesoftware.toetotoepartygames;309;2025-06-15 21:29 UTC;310;12.44;0;0
Together VR;Together VR v2+1.5 -VRP v76;com.AuroraGames.TogetherVRM;2;2025-06-14 21:10 UTC;1347;89.01;0;0
TOKYO CHRONOS;TOKYO CHRONOS v31+1.0.4 -VRP;com.MyDearest.ChronosQuest;31;2026-03-13 14:12 UTC;709;72.54;0;0
Tomboy Adventure;Tomboy Adventure v1+1.03 -VRP v76;com.TomboyDrive.TomboyAdventure;1;2025-06-11 22:09 UTC;465;53.40;0;0
Tombstone;Tombstone v1+0.3 -VRP v76;com.oculus.tombstone;1;2025-06-14 21:10 UTC;188;03.92;0;0
TOSS!;TOSS! v208+2.0 -VRP v76;games.agera.toss;208;2025-06-15 21:29 UTC;346;48.80;0;0
TOT Racing;TOT Racing v11+7.5 -VRP v76;com.MoonShineGames.TOTRacing;11;2025-07-03 11:12 UTC;1998;17.23;0;0
TOTALLY BASEBALL;TOTALLY BASEBALL v5874+2.5874 -VRP;com.viewerready.totallybaseball;5874;2026-02-23 10:01 UTC;1828;84.10;0;0
TOTALLY BASKETBALL;TOTALLY BASKETBALL v5639+0.421 -VRP;com.viewerready.totallybasketball;5639;2026-02-25 15:30 UTC;793;80.11;0;0
Touring Karts PRO;Touring Karts PRO v18+1.7 -VRP v76;com.ivanovichgames.touringkartsPRO;18;2025-06-11 22:09 UTC;642;59.79;0;0
Tower Defense;Tower Defense v9+1.0.4 -VRP v76;com.foristudio.towerdefense;9;2025-06-14 21:10 UTC;316;40.78;0;0
Tower of Titans;Tower of Titans v200051+V00.11.02.251023 -VRP;com.PatheaGames.TowerofTitans;200051;2025-11-27 21:58 UTC;2606;41.19;0;0
Tower Tag;Tower Tag v1243+openxr_2.0.31 -VRP v76;com.vrnerds.towertag;1243;2025-06-11 22:09 UTC;739;25.94;0;0
Towerport;Towerport v200008+0.3 -VRP v76;com.Barrelcry.Towerport;200008;2025-06-25 06:10 UTC;658;29.02;0;0
Towers and Powers;Towers and Powers v1004+1.0.04 -VRP;com.jetdogs.godsofhellasvr;1004;2026-03-04 12:04 UTC;802;86.46;0;0
Townscaper VR;Townscaper VR v41+1.2.0 -VRP v76;com.OskarStalberg.Townscaper;41;2025-06-11 22:09 UTC;73;62.34;0;0
Townsmen VR;Townsmen VR v38+1.0.22.2 -VRP;com.hg.TMVR;38;2025-10-17 17:42 UTC;2582;81.36;0;0
Toy Clash;Toy Clash v42+1.4.0r6 -VRP v76;com.fiveminlab.toyclash;42;2025-06-14 21:10 UTC;124;26.44;0;0
Toy Master;Toy Master v6+1.1.2 -VRP v76;studio.NewFolderGames.ToyMaster;6;2025-06-11 22:09 UTC;176;09.62;0;0
Toy Monsters;Toy Monsters v68+1.7.0 -VRP v76;com.YetUnknown.ToyMonsters;68;2025-06-11 22:09 UTC;448;42.87;0;0
Toy Trains;Toy Trains v1008009+01.008.009 -VRP v76;com.smtrandom.toytrain;1008009;2025-06-14 21:10 UTC;930;66.60;0;0
Track Craft;Track Craft v497+2.75 -VRP v76;cz.brainzgamify.trackcraft.full;497;2025-06-11 22:09 UTC;922;76.42;0;0
TRACKED Shoot to Survive;TRACKED Shoot to Survive v445+v1.4.1 -VRP;com.PeopleCanFly.Bison;445;2026-02-26 16:11 UTC;12775;88.86;0;0
Tractor Simulator VR;Tractor Simulator VR v4+1.3 -VRP v76;com.tractor.game.farming.game.quest;4;2025-06-14 21:10 UTC;126;28.38;0;0
Traffic Jams;Traffic Jams v21050311+1.0.21050311 -VRP v76;nl.littlechicken.trafficjams.quest;21050311;2025-06-15 21:29 UTC;884;59.53;0;0
Traffic Master;Traffic Master v7+1.0 -VRP v76;com.Nordis.TrafficMaster;7;2025-06-14 21:10 UTC;96;03.88;0;0
Traffic Racer VR;Traffic Racer VR v39+1.1.0 -VRP;com.Banana.TrafficRacerVR;39;2026-01-28 10:56 UTC;425;86.15;0;0
Train Sim World VR New York;Train Sim World VR New York v566+1.2.6 -VRP;com.railsimulatorcomltd.Ivor;566;2025-09-27 21:33 UTC;2184;73.30;0;0
TrainerVR;TrainerVR v3+2.2 -VRP v76;com.sumalab.TrainerVR;3;2025-06-14 21:10 UTC;478;22.29;0;0
Transcend;Transcend v45+2.2 -VRP v76;com.transcendxr.transcendxr;45;2025-06-15 21:29 UTC;112;20.08;0;0
Transcend - Reality Browser;Transcend - Reality Browser v73+2.0 -VRP;com.transcendxr.reality;73;2026-03-16 17:28 UTC;115;73.87;0;0
Tranzient;Tranzient v2400000+1.24.00.00 -VRP v76;com.AliveInTech.Tranzient;2400000;2025-06-15 21:29 UTC;4375;20.84;0;0
TRAP LIFE VR;TRAP LIFE VR v461+.711025 -VRP;com.DefaultCompany.ProjectTrapLifeVr;461;2025-12-26 17:53 UTC;1355;67.71;0;0
TRASH GUN;TRASH GUN v14+.14 -VRP v76;com.JohnRayGames.TrashGun;14;2025-06-15 21:29 UTC;320;02.97;0;0
Travel The Words!;Travel The Words! v3+1.0 -VRP v76;com.Studio8ight.TTW.Full;3;2025-06-11 22:09 UTC;679;31.57;0;0
traVRsal;traVRsal v613+1.2.271 -VRP v76;com.wetzold.travrsal;613;2025-06-15 21:29 UTC;550;30.28;0;0
Treat and Escape;Treat and Escape v1+0.1 -VRP v76;com.Mkaram.TreatAndEscape;1;2025-06-14 21:10 UTC;280;21.91;0;0
TRENCHES VR;TRENCHES VR v10+1.09 -VRP;com.Steelkrillstudio.TrenchesVRrrr;10;2026-01-15 12:17 UTC;576;62.53;0;0
TRIANGLE STRATEGY;TRIANGLE STRATEGY v13214+1.0 -VRP v76;com.square_enix.android_meta.trianglexr;13214;2025-06-11 22:09 UTC;7516;73.07;0;0
Tribe XR - DJ Academy;Tribe XR - DJ Academy v2203+0.12.4.3 -VRP;com.TribeXR.TribeXR;2203;2026-03-08 13:34 UTC;3664;94.83;0;0
Trick Shot VR;Trick Shot VR v4+1.4 -VRP v76;com.DarkCrestStudiosLLC.TrickShotVR;4;2025-06-14 21:10 UTC;533;01.07;0;0
Trigger Warning;Trigger Warning v49+1.0 -VRP v76;com.slaternation.DirectImpact;49;2025-06-15 21:29 UTC;876;18.03;0;0
TripeaksDreamland VR;TripeaksDreamland VR v6+1.0 -VRP;de.DanielAli.TripeaksDLVRQuest;6;2026-03-13 13:53 UTC;225;78.78;0;0
TriptoVR;TriptoVR v168+0.0.8.5 -VRP;com.gorillavr.oculus.triptovr;168;2026-03-14 12:44 UTC;3121;97.00;0;0
Trivia Crack World;Trivia Crack World v506172023+2.2.4 -VRP v76;com.etermax.triviacrackworld;506172023;2025-06-20 21:33 UTC;1362;32.33;0;0
Trivia Master Quiz;Trivia Master Quiz v1+0.1 -VRP v76;com.EstiDigital.TriviaMasterQuiz;1;2025-06-14 21:10 UTC;45;13.28;0;0
Trivia Monsters;Trivia Monsters v4+1.3.0 -VRP v76;com.SkillPrepare.TriviaMonsters;4;2025-06-11 22:09 UTC;439;05.02;0;0
Trombone Champ- Unflattened!;Trombone Champ- Unflattened! v500+01.010.500 -VRP;com.ImpactReality.TromboneChamp;500;2026-02-14 16:48 UTC;1456;94.10;0;0
Trombonest;Trombonest v16+1.2.4 -VRP;com.fncore.trombonest;16;2025-08-23 17:22 UTC;125;19.09;0;0
Tropico;Tropico v70402+1.4RC13 -VRP v76;com.feralinteractive.tropico4_meta;70402;2025-06-14 21:10 UTC;3757;62.12;0;0
Trover Saves the Universe;Trover Saves the Universe v21+1.0 -VRP v76;com.SquanchGames.Trover;21;2025-06-14 21:10 UTC;3527;79.84;0;0
Truck Driver;Truck Driver v13+13 -VRP v76;org.mt.truckdriver5;13;2025-06-14 21:10 UTC;414;52.26;0;0
Truck Parking Simulator VR;Truck Parking Simulator VR v27+1.2 -VRP v76;com.TwinSoftwareStudio.TruckParkingSimulatorVR;27;2025-06-14 21:10 UTC;228;57.82;0;0
Tsuro - The Game of the Path;Tsuro - The Game of the Path v53+1.14.0 -VRP v76;com.Thunderbox.TsuroVR;53;2025-06-15 21:29 UTC;91;14.26;0;0
Tube Be Continued;Tube Be Continued v29+3.0.0 -VRP v76;com.BluemontTechnologyResearchInc.TubeBeContinuedPaid;29;2025-06-14 21:10 UTC;596;08.82;0;0
Tunnel Runner;Tunnel Runner v14+1.0.14 -VRP v76;com.drmop.tunnelrunner;14;2025-06-14 21:10 UTC;120;21.64;0;0
Turbo Thrust;Turbo Thrust v2+2.0 -VRP v76;com.BeyondSightInteractive.TurboThrust;2;2025-06-14 21:10 UTC;189;13.08;0;0
Turret Rush XR;Turret Rush XR v11+11 -VRP;com.TotosGames.TurretRushXR;11;2026-02-03 13:53 UTC;0;05.86;0;0
Turret Rush XR (MR-Fix);Turret Rush XR (MR-Fix) v11+11 -VRP;com.mrf.TotosGames.TurretRushXR;11;2026-02-03 13:52 UTC;238;34.39;0;0
TykeAI;TykeAI v588+1 -VRP v76;com.TykeInc.TykeAI;588;2025-06-14 21:10 UTC;1830;70.18;0;0
UBOAT- The Silent Wolf;UBOAT- The Silent Wolf v1107+1.1.07 -VRP v76;com.titangamez.UBoatVR;1107;2025-06-03 16:44 UTC;1814;58.01;0;0
Ultimate Air Hockey VR;Ultimate Air Hockey VR v124+1.0.124 -VRP v76;com.Default.AirHockeyVR;124;2025-06-03 16:43 UTC;1066;41.65;0;0
ULTIMATE SWING GOLF;ULTIMATE SWING GOLF v378+1.0.11 -VRP v76;com.Claphanz.GolfVR;378;2025-06-03 16:44 UTC;3322;43.02;0;0
ULTIMATE SWING GOLF (MR-Fix);ULTIMATE SWING GOLF (MR-Fix) v378+1.0.11 -VRP v76;com.mrf.Claphanz.GolfVR;378;2025-06-03 16:44 UTC;3322;61.43;0;0
Ultra Height- Mist City Climb;Ultra Height- Mist City Climb v12+9.9 -VRP v76;com.UltraFunGames.UltraHeightMistCityClimb;12;2025-06-03 16:37 UTC;306;16.89;0;0
UltraBoxing - VR Boxing;UltraBoxing - VR Boxing v29+0.5.2 -VRP v76;com.ultralab.ultraboxing;29;2025-07-26 20:57 UTC;1065;82.85;0;0
UltrasClash V;UltrasClash V v18+0.5 -VRP v76;com.IOX.UltrasclashV;18;2025-06-03 16:43 UTC;1002;24.91;0;0
Ultrawings;Ultrawings v440+2.06 -VRP;com.BitPlanet.Ultrawings.Quest;440;2026-03-13 13:53 UTC;732;76.19;0;0
Ultrawings 2;Ultrawings 2 v15210341+1.0 -VRP v76;com.BitPlanetGamesLLC.Ultrawings2;15210341;2025-06-03 16:43 UTC;1912;81.06;0;0
Umbrella Up;Umbrella Up v26+2.2 -VRP;com.monstarai.umbrellaup;26;2025-12-12 10:27 UTC;782;03.61;0;0
Umurangi Generation VR;Umurangi Generation VR v590+1.163 -VRP v76;com.ORIGAMEDIGITAL.UmurangiGenerationVR;590;2025-06-03 16:43 UTC;943;10.42;0;0
UNBINARY;UNBINARY v64+1.1 -VRP v76;com.ludact.unbinary;64;2025-06-03 16:37 UTC;1203;43.40;0;0
Undead Citadel;Undead Citadel v165+1.1.3 -VRP v76;com.DarkCurry.UndeadCitadel;165;2025-06-03 16:43 UTC;3850;78.13;0;0
Undead Quest;Undead Quest v110+1.0 -VRP v76;com.theia.UndeadQueastF;110;2025-06-03 16:43 UTC;3736;12.36;0;0
Under Cover;Under Cover v10147+1.1.3r2 -VRP v76;com.sigtrapgames.undercover;10147;2025-06-03 16:43 UTC;2052;61.24;0;0
Under the Jolly Roger;Under the Jolly Roger v10005+1.0.5 -VRP v76;com.herocraft.game.tempest;10005;2025-06-03 16:43 UTC;515;13.35;0;0
UNDERDOGS;UNDERDOGS v10890+1.3.5.10890 -VRP;com.onehamsa.underdogs;10890;2026-03-11 08:20 UTC;2064;98.14;0;0
UNDERLIE Mixed Reality Underworld;UNDERLIE Mixed Reality Underworld v65+1.65 -VRP;com.realityrig.Underlie;65;2026-03-03 19:56 UTC;0;39.86;0;0
UNDERLIE Mixed Reality Underworld (MR-Fix);UNDERLIE Mixed Reality Underworld (MR-Fix) v65+1.65 -VRP;com.mrf.realityrig.Underlie;65;2026-03-03 19:56 UTC;1579;89.54;0;0
